DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NG,781,2,VALUE_IN_EUROS,2020,261182,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NG,781,2,VALUE_IN_EUROS,2021,251351,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NG,781,2,VALUE_IN_EUROS,2022,377096,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NL,781,1,VALUE_IN_EUROS,2019,24653630,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NL,781,1,VALUE_IN_EUROS,2020,49453193,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NL,781,1,VALUE_IN_EUROS,2021,69445550,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NL,781,1,VALUE_IN_EUROS,2022,122340288,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NL,781,2,VALUE_IN_EUROS,2019,80227762,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NL,781,2,VALUE_IN_EUROS,2020,108778126,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NL,781,2,VALUE_IN_EUROS,2021,165099021,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NL,781,2,VALUE_IN_EUROS,2022,182485915,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NO,781,1,VALUE_IN_EUROS,2019,838909,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NO,781,1,VALUE_IN_EUROS,2020,1630223,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NO,781,1,VALUE_IN_EUROS,2021,1150620,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NO,781,1,VALUE_IN_EUROS,2022,4275729,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NO,781,2,VALUE_IN_EUROS,2019,18176467,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NO,781,2,VALUE_IN_EUROS,2020,15345584,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NO,781,2,VALUE_IN_EUROS,2021,33499689,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NO,781,2,VALUE_IN_EUROS,2022,16730608,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NZ,781,2,VALUE_IN_EUROS,2019,56438,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,NZ,781,2,VALUE_IN_EUROS,2021,2247,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,OM,781,2,VALUE_IN_EUROS,2019,20405,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,OM,781,2,VALUE_IN_EUROS,2022,56427,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PF,781,2,VALUE_IN_EUROS,2021,1507,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PH,781,1,VALUE_IN_EUROS,2022,13215,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PL,781,1,VALUE_IN_EUROS,2019,2225304,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PL,781,1,VALUE_IN_EUROS,2020,5961419,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PL,781,1,VALUE_IN_EUROS,2021,5599198,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PL,781,1,VALUE_IN_EUROS,2022,11061348,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PL,781,2,VALUE_IN_EUROS,2019,26500495,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PL,781,2,VALUE_IN_EUROS,2020,15892194,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PL,781,2,VALUE_IN_EUROS,2021,24484893,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PL,781,2,VALUE_IN_EUROS,2022,25313201,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PS,781,2,VALUE_IN_EUROS,2019,32185,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PS,781,2,VALUE_IN_EUROS,2021,1592,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PT,781,1,VALUE_IN_EUROS,2019,18199,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PT,781,1,VALUE_IN_EUROS,2020,40527,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PT,781,1,VALUE_IN_EUROS,2021,136235,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PT,781,1,VALUE_IN_EUROS,2022,442453,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PT,781,2,VALUE_IN_EUROS,2019,5421132,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PT,781,2,VALUE_IN_EUROS,2020,6797957,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PT,781,2,VALUE_IN_EUROS,2021,14160056,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,PT,781,2,VALUE_IN_EUROS,2022,13416368,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,QA,781,2,VALUE_IN_EUROS,2020,70495,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,QA,781,2,VALUE_IN_EUROS,2021,119474,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,QA,781,2,VALUE_IN_EUROS,2022,381220,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,QV,781,2,VALUE_IN_EUROS,2020,1666,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,QW,781,1,VALUE_IN_EUROS,2019,101359,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,QW,781,1,VALUE_IN_EUROS,2020,5633,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,RO,781,1,VALUE_IN_EUROS,2019,5774575,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,RO,781,1,VALUE_IN_EUROS,2020,2009151,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,RO,781,1,VALUE_IN_EUROS,2021,1060806,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,RO,781,1,VALUE_IN_EUROS,2022,2738264,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,RO,781,2,VALUE_IN_EUROS,2019,6190666,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,RO,781,2,VALUE_IN_EUROS,2020,5719442,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,RO,781,2,VALUE_IN_EUROS,2021,7313976,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,RO,781,2,VALUE_IN_EUROS,2022,10209454,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,RU,781,1,VALUE_IN_EUROS,2021,18815,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,RU,781,2,VALUE_IN_EUROS,2019,2518,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,RU,781,2,VALUE_IN_EUROS,2020,9199,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,RW,781,2,VALUE_IN_EUROS,2019,6554,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,RW,781,2,VALUE_IN_EUROS,2022,3093,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SA,781,2,VALUE_IN_EUROS,2019,1140773,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SA,781,2,VALUE_IN_EUROS,2020,240346,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SA,781,2,VALUE_IN_EUROS,2021,372598,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SA,781,2,VALUE_IN_EUROS,2022,92905,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SD,781,2,VALUE_IN_EUROS,2020,29706,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SD,781,2,VALUE_IN_EUROS,2022,19398,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SE,781,1,VALUE_IN_EUROS,2019,791966727,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SE,781,1,VALUE_IN_EUROS,2020,752846632,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SE,781,1,VALUE_IN_EUROS,2021,957026524,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SE,781,1,VALUE_IN_EUROS,2022,801448600,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SE,781,2,VALUE_IN_EUROS,2019,9568316,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SE,781,2,VALUE_IN_EUROS,2020,13081832,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SE,781,2,VALUE_IN_EUROS,2021,22347251,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SE,781,2,VALUE_IN_EUROS,2022,16767998,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SG,781,1,VALUE_IN_EUROS,2021,41674,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SG,781,1,VALUE_IN_EUROS,2022,1180,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SG,781,2,VALUE_IN_EUROS,2020,54557,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SG,781,2,VALUE_IN_EUROS,2021,76527,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SG,781,2,VALUE_IN_EUROS,2022,80637,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SI,781,1,VALUE_IN_EUROS,2019,3189898,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SI,781,1,VALUE_IN_EUROS,2020,3007510,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SI,781,1,VALUE_IN_EUROS,2021,10251973,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SI,781,1,VALUE_IN_EUROS,2022,20176221,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SI,781,2,VALUE_IN_EUROS,2019,3080272,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SI,781,2,VALUE_IN_EUROS,2020,2431869,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SI,781,2,VALUE_IN_EUROS,2021,11924942,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SI,781,2,VALUE_IN_EUROS,2022,16492037,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SK,781,1,VALUE_IN_EUROS,2019,140689,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SK,781,1,VALUE_IN_EUROS,2020,220129,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SK,781,1,VALUE_IN_EUROS,2021,2391477,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SK,781,1,VALUE_IN_EUROS,2022,58776324,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SK,781,2,VALUE_IN_EUROS,2019,2981979,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SK,781,2,VALUE_IN_EUROS,2020,2144364,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SK,781,2,VALUE_IN_EUROS,2021,3411795,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SK,781,2,VALUE_IN_EUROS,2022,6877124,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SL,781,2,VALUE_IN_EUROS,2019,114347,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SL,781,2,VALUE_IN_EUROS,2020,143473,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SL,781,2,VALUE_IN_EUROS,2021,62321,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SL,781,2,VALUE_IN_EUROS,2022,50749,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SN,781,2,VALUE_IN_EUROS,2019,16873,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SN,781,2,VALUE_IN_EUROS,2020,36926,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SN,781,2,VALUE_IN_EUROS,2021,11464,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SN,781,2,VALUE_IN_EUROS,2022,8632,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SO,781,2,VALUE_IN_EUROS,2019,121205,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SO,781,2,VALUE_IN_EUROS,2020,85768,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SO,781,2,VALUE_IN_EUROS,2021,83037,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,SO,781,2,VALUE_IN_EUROS,2022,27836,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TC,781,2,VALUE_IN_EUROS,2019,13498,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TG,781,2,VALUE_IN_EUROS,2019,29184,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TG,781,2,VALUE_IN_EUROS,2020,14092,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TG,781,2,VALUE_IN_EUROS,2021,13983,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TG,781,2,VALUE_IN_EUROS,2022,4839,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TH,781,1,VALUE_IN_EUROS,2019,5364908,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TH,781,1,VALUE_IN_EUROS,2021,58714,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TH,781,1,VALUE_IN_EUROS,2022,224089,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TH,781,2,VALUE_IN_EUROS,2019,20207,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TH,781,2,VALUE_IN_EUROS,2020,131165,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TH,781,2,VALUE_IN_EUROS,2021,330720,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TH,781,2,VALUE_IN_EUROS,2022,81338,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TM,781,2,VALUE_IN_EUROS,2020,131546,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TN,781,2,VALUE_IN_EUROS,2021,14932,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TR,781,1,VALUE_IN_EUROS,2019,36811864,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TR,781,1,VALUE_IN_EUROS,2020,32721222,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TR,781,1,VALUE_IN_EUROS,2021,49636321,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TR,781,1,VALUE_IN_EUROS,2022,68837420,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TR,781,2,VALUE_IN_EUROS,2019,39173,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TR,781,2,VALUE_IN_EUROS,2020,105579,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TR,781,2,VALUE_IN_EUROS,2021,115430,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TR,781,2,VALUE_IN_EUROS,2022,103651,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TW,781,1,VALUE_IN_EUROS,2019,1979239,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TW,781,1,VALUE_IN_EUROS,2020,1769996,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TW,781,1,VALUE_IN_EUROS,2021,2102873,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TW,781,1,VALUE_IN_EUROS,2022,1797673,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TW,781,2,VALUE_IN_EUROS,2019,12324,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TZ,781,2,VALUE_IN_EUROS,2019,4689,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TZ,781,2,VALUE_IN_EUROS,2020,2485,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,TZ,781,2,VALUE_IN_EUROS,2021,2959,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,UA,781,1,VALUE_IN_EUROS,2019,36906,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,UA,781,1,VALUE_IN_EUROS,2021,13066,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,UA,781,1,VALUE_IN_EUROS,2022,102008,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,UA,781,2,VALUE_IN_EUROS,2019,6679701,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,UA,781,2,VALUE_IN_EUROS,2020,8242353,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,UA,781,2,VALUE_IN_EUROS,2021,10153376,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,UA,781,2,VALUE_IN_EUROS,2022,6159394,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,UG,781,2,VALUE_IN_EUROS,2019,6027,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,US,781,1,VALUE_IN_EUROS,2019,2966242,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,US,781,1,VALUE_IN_EUROS,2020,2469339,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,US,781,1,VALUE_IN_EUROS,2021,2452241,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,US,781,1,VALUE_IN_EUROS,2022,2082853,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,US,781,2,VALUE_IN_EUROS,2019,1064779,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,US,781,2,VALUE_IN_EUROS,2020,2745292,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,US,781,2,VALUE_IN_EUROS,2021,4850308,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,US,781,2,VALUE_IN_EUROS,2022,10745890,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,UY,781,2,VALUE_IN_EUROS,2020,9003,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,VN,781,1,VALUE_IN_EUROS,2022,1595,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XC,781,2,VALUE_IN_EUROS,2019,145475,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XC,781,2,VALUE_IN_EUROS,2020,145776,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XC,781,2,VALUE_IN_EUROS,2021,164269,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XC,781,2,VALUE_IN_EUROS,2022,285297,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XK,781,2,VALUE_IN_EUROS,2019,77880,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XK,781,2,VALUE_IN_EUROS,2020,26883,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XK,781,2,VALUE_IN_EUROS,2021,213951,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XK,781,2,VALUE_IN_EUROS,2022,481888,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XS,781,1,VALUE_IN_EUROS,2020,1900,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XS,781,1,VALUE_IN_EUROS,2022,10560,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XS,781,2,VALUE_IN_EUROS,2019,179550,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XS,781,2,VALUE_IN_EUROS,2020,53704,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XS,781,2,VALUE_IN_EUROS,2021,194301,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,XS,781,2,VALUE_IN_EUROS,2022,164002,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,ZA,781,1,VALUE_IN_EUROS,2019,8166,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,ZA,781,2,VALUE_IN_EUROS,2019,66350,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,ZA,781,2,VALUE_IN_EUROS,2020,2140,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,ZA,781,2,VALUE_IN_EUROS,2021,4804,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,ZA,781,2,VALUE_IN_EUROS,2022,1838,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,DK,ZM,781,2,VALUE_IN_EUROS,2020,37294,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AD,781,2,VALUE_IN_EUROS,2019,32417,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AE,781,1,VALUE_IN_EUROS,2019,71737,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AE,781,1,VALUE_IN_EUROS,2020,86765,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AE,781,1,VALUE_IN_EUROS,2021,116687,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AE,781,1,VALUE_IN_EUROS,2022,10608,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AE,781,2,VALUE_IN_EUROS,2019,368000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AE,781,2,VALUE_IN_EUROS,2021,241000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AE,781,2,VALUE_IN_EUROS,2022,2402480,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AL,781,1,VALUE_IN_EUROS,2022,1020,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AL,781,2,VALUE_IN_EUROS,2022,45000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AM,781,2,VALUE_IN_EUROS,2019,13599,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AM,781,2,VALUE_IN_EUROS,2022,2060559,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AT,781,1,VALUE_IN_EUROS,2019,22517,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AT,781,1,VALUE_IN_EUROS,2020,140129,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AT,781,1,VALUE_IN_EUROS,2021,180778,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AT,781,1,VALUE_IN_EUROS,2022,316925,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AT,781,2,VALUE_IN_EUROS,2021,226547,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AT,781,2,VALUE_IN_EUROS,2022,2493942,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AU,781,1,VALUE_IN_EUROS,2019,28343,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AU,781,1,VALUE_IN_EUROS,2020,25792,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AU,781,1,VALUE_IN_EUROS,2021,15457,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AU,781,1,VALUE_IN_EUROS,2022,4496,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AZ,781,2,VALUE_IN_EUROS,2019,15800,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AZ,781,2,VALUE_IN_EUROS,2020,11700,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AZ,781,2,VALUE_IN_EUROS,2021,19860,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,AZ,781,2,VALUE_IN_EUROS,2022,59533,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BE,781,1,VALUE_IN_EUROS,2019,43757156,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BE,781,1,VALUE_IN_EUROS,2020,5533929,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BE,781,1,VALUE_IN_EUROS,2021,14750614,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BE,781,1,VALUE_IN_EUROS,2022,10830097,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BE,781,2,VALUE_IN_EUROS,2019,25989488,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BE,781,2,VALUE_IN_EUROS,2020,23564633,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BE,781,2,VALUE_IN_EUROS,2021,15539986,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BE,781,2,VALUE_IN_EUROS,2022,6814126,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BG,781,1,VALUE_IN_EUROS,2019,70417,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BG,781,1,VALUE_IN_EUROS,2021,66999,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BG,781,1,VALUE_IN_EUROS,2022,229176,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BG,781,2,VALUE_IN_EUROS,2019,110919,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BG,781,2,VALUE_IN_EUROS,2020,214327,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BG,781,2,VALUE_IN_EUROS,2021,49500,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BG,781,2,VALUE_IN_EUROS,2022,214083,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BO,781,2,VALUE_IN_EUROS,2019,2533,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BR,781,1,VALUE_IN_EUROS,2020,11850,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BY,781,1,VALUE_IN_EUROS,2019,15307,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BY,781,1,VALUE_IN_EUROS,2020,9363,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BY,781,1,VALUE_IN_EUROS,2021,64885,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BY,781,1,VALUE_IN_EUROS,2022,30739,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BY,781,2,VALUE_IN_EUROS,2019,417396,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BY,781,2,VALUE_IN_EUROS,2020,700796,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BY,781,2,VALUE_IN_EUROS,2021,2263943,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,BY,781,2,VALUE_IN_EUROS,2022,6226066,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,CA,781,1,VALUE_IN_EUROS,2019,970438,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,EE,CA,781,1,VALUE_IN_EUROS,2020,1306287,
